Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
0.598,17593,19516,-7.819462622070312,0.584185205078125,6.315903979492187
0.606,17260,19894,-7.876923461914062,0.584185205078125,6.301538769531249
0.613,17592,19693,-7.934384301757812,0.6177040283203125,6.368576416015625
0.621,17404,19897,-7.915230688476562,0.5698199951171875,6.3973068359375
0.629,17590,19878,-7.886500268554687,0.5985504150390625,6.320692382812499
0.636,17576,19897,-7.857769848632812,0.6081272216796875,6.2009822998046875
0.644,17592,19895,-7.790732202148437,0.612915625,6.1626750732421876
0.652,17597,19722,-7.766790185546874,0.612915625,7.345410693359375
0.659,17453,19898,-7.68059892578125,0.584185205078125,6.215347509765625
0.667,17596,19517,-7.675810522460937,0.6177040283203125,6.105214233398437
0.675,17266,19898,-7.690175732421874,0.6560112548828124,6.248866333007812
0.682,17596,19662,-7.6470801025390625,0.63206923828125,6.205770703124999
0.69,17377,19891,-7.738059765625,0.7326257080078125,6.301538769531249
0.698,17593,19869,-7.762001782226562,0.7613561279296874,6.325480786132812
0.705,17567,19886,-7.915230688476562,0.7038952880859375,6.4739212890625
0.713,17588,19894,-7.915230688476562,0.6607996582031249,6.426037255859375
0.721,17595,19743,-7.972691528320312,0.4740519287109375,6.426037255859375
0.728,17474,19895,-7.943961108398437,0.5219359619140624,6.440402465820312
0.736,17594,19529,-7.876923461914062,0.51714755859375,6.349422802734375
0.744,17278,19895,-7.805097412109374,0.49799394531249996,6.421248852539062
0.751,17591,19641,-7.75721337890625,0.5123591552734374,6.363788012695312
0.759,17358,19888,-7.7763669921875,0.5410895751953124,6.344634399414062
0.767,17593,19861,-7.632714892578124,0.622492431640625,6.215347509765625
0.774,17559,19892,-7.570465649414062,0.55545478515625,6.2392895263671875
0.782,17594,19895,-7.575254052734374,0.6607996582031249,4.917690209960937
0.79,17592,19775,-7.64229169921875,0.699106884765625,6.234501123046875
0.797,17509,19890,-7.685387329101562,0.7230489013671875,6.167463476562499
0.805,17592,19548,-7.742848168945312,0.7852981445312499,6.248866333007812
0.813,17304,19891,-7.7763669921875,0.7948749511718749,6.268019946289062
0.82,17593,19609,-7.896077075195312,0.7661445312499999,6.421248852539062
0.828,17341,19893,-7.943961108398437,0.7230489013671875,6.402095239257812
0.836,17589,19844,-7.967903124999999,0.6943184814453125,6.402095239257812
0.843,17545,19885,-7.905653881835937,0.6416460449218749,6.320692382812499
0.851,17589,19892,-7.924807495117187,0.6416460449218749,6.263231542968749
0.859,17595,19816,-7.867346655273437,0.689530078125,6.287173559570312
0.866,17538,19891,-7.805097412109374,0.7038952880859375,6.210559106445312
