Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
61.519,14216,13664,14.130578198242187,-4.848258361816406,-0.4333505004882812
61.527,12863,13093,19.61270144958496,-10.1131078125,0.40222587890625
61.535,11855,12447,12.016498132324218,-6.746860278320312,-4.132392065429687
61.543,10918,11856,0.6536170532226562,11.449072338867186,-1.7669208251953124
61.551,6146,11875,1.4245499877929686,8.456320263671875,1.8315642700195311
61.609,5999,11521,-3.909731311035156,5.355829113769531,15.140931298828123
61.617,6843,11281,-12.773065856933593,-4.244919543457031,16.70135223083496
61.625,9464,11284,-19.6133,14.40291863708496,18.38687019958496
61.633,12789,11214,-19.6133,19.608511596679687,19.61270144958496
61.641,15743,11554,-19.6133,-3.1507693847656246,19.61270144958496
61.648,17538,11826,-19.6133,-2.2649147705078123,19.61270144958496
61.656,13621,13232,-19.6133,-11.901576452636718,7.620743884277343
61.715,15642,13480,-13.797784167480469,-7.343016491699219,-8.2360537109375
61.723,17185,13049,3.1699229980468746,-7.987056738281249,9.181763366699219
61.73,17086,13204,-2.4899697265625,10.77630167236328,19.61270144958496
61.738,16151,12650,-11.156979736328124,-6.945579016113281,12.86404552001953
61.746,13323,13039,-10.383652600097655,-6.373364819335937,-8.667010009765624
61.754,9168,15194,-19.6133,4.5322237426757805,6.9144543945312495
61.813,12041,14475,-13.80975517578125,-0.5793968017578125,8.33182177734375
61.82,14513,14777,-6.344634399414062,-0.47884033203125,13.328520642089844
61.828,17129,14047,17.77395457458496,-0.4644751220703125,19.61270144958496
61.836,16996,14160,0.9840168823242187,4.201823913574218,6.861781958007812
61.844,16946,13645,-0.011971008300781249,3.8235400512695312,1.2497732666015624
61.852,9480,13588,-2.3032219970703123,5.817910034179687,6.426037255859375
61.91,10253,13022,0.35194764404296874,8.681375219726561,-3.612850305175781
61.918,11490,12104,0.8212111694335937,2.4947581298828125,-0.842758984375
61.926,11693,11552,-4.42448466796875,5.439626171875,7.568071447753906
61.934,11366,11064,-5.884947680664062,-14.082694165039062,16.191985827636717
61.942,10015,11009,-1.7980454467773437,-1.6711527587890624,-9.150638745117186
61.95,9064,11293,-11.051634863281249,-12.19366905517578,15.643713647460936
62.008,12189,11075,-6.1650692749023435,-4.903325,5.504269616699219
62.016,14641,10730,-1.0486603271484374,8.566453540039062,12.46181964111328
62.024,15804,10308,19.61270144958496,9.90241806640625,19.61270144958496
62.032,15154,9808,12.11705460205078,-14.398728784179687,1.4101847778320311
62.04,13239,9346,6.138733056640625,4.673481640625,0.12210428466796874
62.047,10462,8911,19.61270144958496,18.69871496582031,-19.6133
62.055,8280,8047,-12.679691992187498,7.345410693359375,19.61270144958496
62.114,9516,7866,-7.71890615234375,-0.19393033447265623,18.681955554199217
